Resource,P2P (SFL),Date
Goblin Emblem,0.096,2024-12-04 17:00
Bumpkin Emblem,0.118,2024-12-04 17:00
Sunflorian Emblem,0.12,2024-12-04 17:00
Nightshade Emblem,0.0825,2024-12-04 17:00
Sunflower,0.0009995,2024-12-04 17:30
Potato,0.001624,2024-12-04 17:30
Pumpkin,0.001979,2024-12-04 17:30
Carrot,0.0042,2024-12-04 17:30
Cabbage,0.0058,2024-12-04 17:30
Beetroot,0.01428571,2024-12-04 17:30
Cauliflower,0.0178,2024-12-04 17:30
Parsnip,0.01806,2024-12-04 17:30
Radish,0.05372,2024-12-04 17:30
Wheat,0.07399444,2024-12-04 17:30
Kale,0.08615,2024-12-04 17:30
Apple,0.092,2024-12-04 17:30
Blueberry,0.04199,2024-12-04 17:30
Orange,0.07941818,2024-12-04 17:30
Eggplant,0.020785,2024-12-04 17:30
Corn,0.037356,2024-12-04 17:30
Banana,0.06175556,2024-12-04 17:30
Soybean,0.00665,2024-12-04 17:30
Grape,0.684,2024-12-04 17:30
Rice,0.79997,2024-12-04 17:30
Olive,1.01877143,2024-12-04 17:30
Tomato,0.0115,2024-12-04 17:30
Lemon,0.02166111,2024-12-04 17:30
Barley,0.11286,2024-12-04 17:30
Wood,0.03192308,2024-12-04 17:30
Stone,0.10325,2024-12-04 17:30
Iron,0.549965,2024-12-04 17:30
Gold,1.83332,2024-12-04 17:30
Egg,0.0604632,2024-12-04 17:30
Honey,0.1762,2024-12-04 17:30
Crimstone,4.16665,2024-12-04 17:30
Leather,0.22995,2024-12-04 17:30
Wool,0.0236,2024-12-04 17:30
Merino Wool,0.26749,2024-12-04 17:30
Feather,0.00615,2024-12-04 17:30
Milk,0.41637,2024-12-04 17:30
Goblin Emblem,0.096,2024-12-04 17:30
Bumpkin Emblem,0.118,2024-12-04 17:30
Sunflorian Emblem,0.12,2024-12-04 17:30
Nightshade Emblem,0.0825,2024-12-04 17:30
Sunflower,0.000999,2024-12-04 17:45
Potato,0.00165,2024-12-04 17:45
Pumpkin,0.001979,2024-12-04 17:45
Carrot,0.0042,2024-12-04 17:45
Cabbage,0.0058,2024-12-04 17:45
Beetroot,0.01339286,2024-12-04 17:45
Cauliflower,0.0178,2024-12-04 17:45
Parsnip,0.0179,2024-12-04 17:45
Radish,0.05372375,2024-12-04 17:45
Wheat,0.07184444,2024-12-04 17:45
Kale,0.08614493,2024-12-04 17:45
Apple,0.092,2024-12-04 17:45
Blueberry,0.042,2024-12-04 17:45
Orange,0.07942286,2024-12-04 17:45
Eggplant,0.020785,2024-12-04 17:45
Corn,0.03529387,2024-12-04 17:45
Banana,0.061758,2024-12-04 17:45
Soybean,0.00664946,2024-12-04 17:45
Grape,0.68398,2024-12-04 17:45
Rice,0.79997,2024-12-04 17:45
Olive,1.01877143,2024-12-04 17:45
Tomato,0.0115,2024-12-04 17:45
Lemon,0.02166,2024-12-04 17:45
Barley,0.11286667,2024-12-04 17:45
Wood,0.03192157,2024-12-04 17:45
Stone,0.1033625,2024-12-04 17:45
Iron,0.55326,2024-12-04 17:45
Gold,1.8923,2024-12-04 17:45
Egg,0.06046,2024-12-04 17:45
Honey,0.17618,2024-12-04 17:45
Crimstone,4.1,2024-12-04 17:45
Leather,0.22995,2024-12-04 17:45
Wool,0.0236,2024-12-04 17:45
Merino Wool,0.26748,2024-12-04 17:45
Feather,0.00615,2024-12-04 17:45
Milk,0.41635,2024-12-04 17:45
Goblin Emblem,0.096,2024-12-04 17:45
Bumpkin Emblem,0.118,2024-12-04 17:45
Sunflorian Emblem,0.12,2024-12-04 17:45
Nightshade Emblem,0.0825,2024-12-04 17:45
Sunflower,0.000999,2024-12-04 18:00
Potato,0.00165,2024-12-04 18:00
Pumpkin,0.0019794,2024-12-04 18:00
Carrot,0.004,2024-12-04 18:00
Cabbage,0.00579838,2024-12-04 18:00
Beetroot,0.01339286,2024-12-04 18:00
Cauliflower,0.0178,2024-12-04 18:00
Parsnip,0.0179,2024-12-04 18:00
Radish,0.05372421,2024-12-04 18:00
Wheat,0.07,2024-12-04 18:00
Kale,0.086144,2024-12-04 18:00
Apple,0.092,2024-12-04 18:00
Blueberry,0.04,2024-12-04 18:00
Orange,0.079225,2024-12-04 18:00
Eggplant,0.021038,2024-12-04 18:00
Corn,0.035293,2024-12-04 18:00
Banana,0.06,2024-12-04 18:00
Soybean,0.00663846,2024-12-04 18:00
Grape,0.68398,2024-12-04 18:00
Rice,0.79997,2024-12-04 18:00
Olive,1.03307,2024-12-04 18:00
Tomato,0.0115,2024-12-04 18:00
Lemon,0.0216,2024-12-04 18:00
Barley,0.11286667,2024-12-04 18:00
Wood,0.031921,2024-12-04 18:00
Stone,0.1033625,2024-12-04 18:00
Iron,0.55210526,2024-12-04 18:00
Gold,1.89226667,2024-12-04 18:00
Egg,0.06046,2024-12-04 18:00
Honey,0.17615,2024-12-04 18:00
Crimstone,4.1,2024-12-04 18:00
Leather,0.22995,2024-12-04 18:00
Wool,0.0236,2024-12-04 18:00
Merino Wool,0.26748,2024-12-04 18:00
Feather,0.0061,2024-12-04 18:00
Milk,0.41635,2024-12-04 18:00
Goblin Emblem,0.096,2024-12-04 18:00
Bumpkin Emblem,0.118,2024-12-04 18:00
Sunflorian Emblem,0.12,2024-12-04 18:00
Nightshade Emblem,0.0825,2024-12-04 18:00
Sunflower,0.000995,2024-12-04 18:30
Potato,0.00165,2024-12-04 18:30
Pumpkin,0.0019699,2024-12-04 18:30
Carrot,0.00399892,2024-12-04 18:30
Cabbage,0.005795,2024-12-04 18:30
Beetroot,0.0135022,2024-12-04 18:30
Cauliflower,0.01770349,2024-12-04 18:30
Parsnip,0.0209717,2024-12-04 18:30
Radish,0.0537225,2024-12-04 18:30
Wheat,0.07144667,2024-12-04 18:30
Kale,0.08614211,2024-12-04 18:30
Apple,0.093095,2024-12-04 18:30
Blueberry,0.0384,2024-12-04 18:30
Orange,0.08,2024-12-04 18:30
Eggplant,0.02147,2024-12-04 18:30
Corn,0.0352,2024-12-04 18:30
Banana,0.06,2024-12-04 18:30
Soybean,0.0066,2024-12-04 18:30
Grape,0.68,2024-12-04 18:30
Rice,0.79997,2024-12-04 18:30
Olive,1.03301,2024-12-04 18:30
Tomato,0.0105,2024-12-04 18:30
Lemon,0.02024667,2024-12-04 18:30
Barley,0.11473333,2024-12-04 18:30
Wood,0.0319,2024-12-04 18:30
Stone,0.10335909,2024-12-04 18:30
Iron,0.55145,2024-12-04 18:30
Gold,1.89944,2024-12-04 18:30
Egg,0.06046,2024-12-04 18:30
Honey,0.16666667,2024-12-04 18:30
Crimstone,4.1,2024-12-04 18:30
Leather,0.22776563,2024-12-04 18:30
Wool,0.0236,2024-12-04 18:30
Merino Wool,0.26749,2024-12-04 18:30
Feather,0.006075,2024-12-04 18:30
Milk,0.4163,2024-12-04 18:30
Goblin Emblem,0.096,2024-12-04 18:30
Bumpkin Emblem,0.118,2024-12-04 18:30
Sunflorian Emblem,0.12,2024-12-04 18:30
Nightshade Emblem,0.0825,2024-12-04 18:30
Sunflower,0.00125,2024-12-04 19:30
Potato,0.002,2024-12-04 19:30
Pumpkin,0.00199975,2024-12-04 19:30
Carrot,0.005,2024-12-04 19:30
Cabbage,0.0052,2024-12-04 19:30
Beetroot,0.01450392,2024-12-04 19:30
Cauliflower,0.0175,2024-12-04 19:30
Parsnip,0.02097433,2024-12-04 19:30
Radish,0.05373031,2024-12-04 19:30
Wheat,0.071444,2024-12-04 19:30
Kale,0.08613077,2024-12-04 19:30
Apple,0.093139,2024-12-04 19:30
Blueberry,0.03995,2024-12-04 19:30
Orange,0.07999923,2024-12-04 19:30
Eggplant,0.02138,2024-12-04 19:30
Corn,0.033,2024-12-04 19:30
Banana,0.0633,2024-12-04 19:30
Soybean,0.00638,2024-12-04 19:30
Grape,0.6738,2024-12-04 19:30
Rice,0.7999,2024-12-04 19:30
Olive,1.03301,2024-12-04 19:30
Tomato,0.0115,2024-12-04 19:30
Lemon,0.021,2024-12-04 19:30
Barley,0.1147,2024-12-04 19:30
Wood,0.032244,2024-12-04 19:30
Stone,0.10333929,2024-12-04 19:30
Iron,0.55128,2024-12-04 19:30
Gold,1.8994,2024-12-04 19:30
Egg,0.0604632,2024-12-04 19:30
Honey,0.16662,2024-12-04 19:30
Crimstone,4.098,2024-12-04 19:30
Leather,0.22776563,2024-12-04 19:30
Wool,0.0236,2024-12-04 19:30
Merino Wool,0.2674875,2024-12-04 19:30
Feather,0.00599897,2024-12-04 19:30
Milk,0.4163,2024-12-04 19:30
Goblin Emblem,0.096,2024-12-04 19:30
Bumpkin Emblem,0.118,2024-12-04 19:30
Sunflorian Emblem,0.12,2024-12-04 19:30
Nightshade Emblem,0.0825,2024-12-04 19:30
Sunflower,0.00125,2024-12-04 19:45
Potato,0.002,2024-12-04 19:45
Pumpkin,0.00199967,2024-12-04 19:45
Carrot,0.005,2024-12-04 19:45
Cabbage,0.0052,2024-12-04 19:45
Beetroot,0.014508,2024-12-04 19:45
Cauliflower,0.0175,2024-12-04 19:45
Parsnip,0.020974,2024-12-04 19:45
Radish,0.0537375,2024-12-04 19:45
Wheat,0.07144265,2024-12-04 19:45
Kale,0.08614,2024-12-04 19:45
Apple,0.09314,2024-12-04 19:45
Blueberry,0.03995,2024-12-04 19:45
Orange,0.07999889,2024-12-04 19:45
Eggplant,0.02138,2024-12-04 19:45
Corn,0.033,2024-12-04 19:45
Banana,0.0633,2024-12-04 19:45
Soybean,0.006379,2024-12-04 19:45
Grape,0.6738,2024-12-04 19:45
Rice,0.79997,2024-12-04 19:45
Olive,1.03301,2024-12-04 19:45
Tomato,0.0115,2024-12-04 19:45
Lemon,0.02098,2024-12-04 19:45
Barley,0.1145,2024-12-04 19:45
Wood,0.0322452,2024-12-04 19:45
Stone,0.103338,2024-12-04 19:45
Iron,0.551264,2024-12-04 19:45
Gold,1.899,2024-12-04 19:45
Egg,0.06046,2024-12-04 19:45
Honey,0.1665,2024-12-04 19:45
Crimstone,4.0997,2024-12-04 19:45
Leather,0.22776563,2024-12-04 19:45
Wool,0.0236,2024-12-04 19:45
Merino Wool,0.267475,2024-12-04 19:45
Feather,0.00599,2024-12-04 19:45
Milk,0.4163,2024-12-04 19:45
Goblin Emblem,0.096,2024-12-04 19:45
Bumpkin Emblem,0.118,2024-12-04 19:45
Sunflorian Emblem,0.12,2024-12-04 19:45
Nightshade Emblem,0.0825,2024-12-04 19:45
Sunflower,0.001245,2024-12-04 20:00
Potato,0.002,2024-12-04 20:00
Pumpkin,0.0019996,2024-12-04 20:00
Carrot,0.0053694,2024-12-04 20:00
Cabbage,0.0052,2024-12-04 20:00
Beetroot,0.01450667,2024-12-04 20:00
Cauliflower,0.0175,2024-12-04 20:00
Parsnip,0.020499,2024-12-04 20:00
Radish,0.05373767,2024-12-04 20:00
Wheat,0.0705,2024-12-04 20:00
Kale,0.08614,2024-12-04 20:00
Apple,0.09318,2024-12-04 20:00
Blueberry,0.03995,2024-12-04 20:00
Orange,0.07998,2024-12-04 20:00
Eggplant,0.0211,2024-12-04 20:00
Corn,0.033,2024-12-04 20:00
Banana,0.0633,2024-12-04 20:00
Soybean,0.006379,2024-12-04 20:00
Grape,0.6738,2024-12-04 20:00
Rice,0.79997,2024-12-04 20:00
Olive,1.03301,2024-12-04 20:00
Tomato,0.01083333,2024-12-04 20:00
Lemon,0.02098,2024-12-04 20:00
Barley,0.114523,2024-12-04 20:00
Wood,0.032243,2024-12-04 20:00
Stone,0.10333077,2024-12-04 20:00
Iron,0.55,2024-12-04 20:00
Gold,1.8994,2024-12-04 20:00
Egg,0.06033158,2024-12-04 20:00
Honey,0.1665,2024-12-04 20:00
Crimstone,4.095,2024-12-04 20:00
Leather,0.22776563,2024-12-04 20:00
Wool,0.0236,2024-12-04 20:00
Merino Wool,0.2674,2024-12-04 20:00
Feather,0.00599,2024-12-04 20:00
Milk,0.41628,2024-12-04 20:00
Goblin Emblem,0.096,2024-12-04 20:00
Bumpkin Emblem,0.118,2024-12-04 20:00
Sunflorian Emblem,0.12,2024-12-04 20:00
Nightshade Emblem,0.0825,2024-12-04 20:00
Sunflower,0.0012345,2024-12-04 20:30
Potato,0.001995,2024-12-04 20:30
Pumpkin,0.00199933,2024-12-04 20:30
Carrot,0.0053694,2024-12-04 20:30
Cabbage,0.0058,2024-12-04 20:30
Beetroot,0.014508,2024-12-04 20:30
Cauliflower,0.0175,2024-12-04 20:30
Parsnip,0.02,2024-12-04 20:30
Radish,0.055,2024-12-04 20:30
Wheat,0.071444,2024-12-04 20:30
Kale,0.08614,2024-12-04 20:30
Apple,0.09347,2024-12-04 20:30
Blueberry,0.04266,2024-12-04 20:30
Orange,0.07999,2024-12-04 20:30
Eggplant,0.02138,2024-12-04 20:30
Corn,0.035195,2024-12-04 20:30
Banana,0.06428333,2024-12-04 20:30
Soybean,0.00649782,2024-12-04 20:30
Grape,0.68398,2024-12-04 20:30
Rice,0.79997,2024-12-04 20:30
Olive,1.03,2024-12-04 20:30
Tomato,0.0115,2024-12-04 20:30
Lemon,0.02179,2024-12-04 20:30
Barley,0.1147,2024-12-04 20:30
Wood,0.0322,2024-12-04 20:30
Stone,0.10152941,2024-12-04 20:30
Iron,0.5512,2024-12-04 20:30
Gold,1.8994,2024-12-04 20:30
Egg,0.0603332,2024-12-04 20:30
Honey,0.16648,2024-12-04 20:30
Crimstone,4.09,2024-12-04 20:30
Leather,0.22776563,2024-12-04 20:30
Wool,0.0236,2024-12-04 20:30
Merino Wool,0.26738333,2024-12-04 20:30
Feather,0.00598977,2024-12-04 20:30
Milk,0.4163,2024-12-04 20:30
Goblin Emblem,0.096,2024-12-04 20:30
Bumpkin Emblem,0.118,2024-12-04 20:30
Sunflorian Emblem,0.12,2024-12-04 20:30
Nightshade Emblem,0.0825,2024-12-04 20:30
Sunflower,0.0012,2024-12-04 20:45
Potato,0.001995,2024-12-04 20:45
Pumpkin,0.0019993,2024-12-04 20:45
Carrot,0.00536933,2024-12-04 20:45
Cabbage,0.00569971,2024-12-04 20:45
Beetroot,0.014508,2024-12-04 20:45
Cauliflower,0.0175,2024-12-04 20:45
Parsnip,0.02,2024-12-04 20:45
Radish,0.055,2024-12-04 20:45
Wheat,0.07166667,2024-12-04 20:45
Kale,0.08613333,2024-12-04 20:45
Apple,0.094,2024-12-04 20:45
Blueberry,0.04265882,2024-12-04 20:45
Orange,0.0815,2024-12-04 20:45
Eggplant,0.02138,2024-12-04 20:45
Corn,0.03519231,2024-12-04 20:45
Banana,0.06427895,2024-12-04 20:45
Soybean,0.00649681,2024-12-04 20:45
Grape,0.68398,2024-12-04 20:45
Rice,0.79997,2024-12-04 20:45
Olive,1.03307,2024-12-04 20:45
Tomato,0.01382857,2024-12-04 20:45
Lemon,0.02255,2024-12-04 20:45
Barley,0.11473,2024-12-04 20:45
Wood,0.032238,2024-12-04 20:45
Stone,0.1015,2024-12-04 20:45
Iron,0.55132,2024-12-04 20:45
Gold,1.8994,2024-12-04 20:45
Egg,0.0603332,2024-12-04 20:45
Honey,0.16647143,2024-12-04 20:45
Crimstone,4.0998,2024-12-04 20:45
Leather,0.23291667,2024-12-04 20:45
Wool,0.026,2024-12-04 20:45
Merino Wool,0.2722,2024-12-04 20:45
Feather,0.006,2024-12-04 20:45
Milk,0.41621111,2024-12-04 20:45
Goblin Emblem,0.096,2024-12-04 20:45
Bumpkin Emblem,0.118,2024-12-04 20:45
Sunflorian Emblem,0.12,2024-12-04 20:45
Nightshade Emblem,0.0825,2024-12-04 20:45
Sunflower,0.00119995,2024-12-04 21:00
Potato,0.001995,2024-12-04 21:00
Pumpkin,0.00199,2024-12-04 21:00
Carrot,0.0053693,2024-12-04 21:00
Cabbage,0.0058,2024-12-04 21:00
Beetroot,0.014507,2024-12-04 21:00
Cauliflower,0.0175,2024-12-04 21:00
Parsnip,0.02,2024-12-04 21:00
Radish,0.055,2024-12-04 21:00
Wheat,0.07399688,2024-12-04 21:00
Kale,0.086132,2024-12-04 21:00
Apple,0.094,2024-12-04 21:00
Blueberry,0.04265882,2024-12-04 21:00
Orange,0.08148,2024-12-04 21:00
Eggplant,0.02138,2024-12-04 21:00
Corn,0.03519444,2024-12-04 21:00
Banana,0.064282,2024-12-04 21:00
Soybean,0.0064965,2024-12-04 21:00
Grape,0.68398,2024-12-04 21:00
Rice,0.79997,2024-12-04 21:00
Olive,1.03307,2024-12-04 21:00
Tomato,0.0138275,2024-12-04 21:00
Lemon,0.0216875,2024-12-04 21:00
Barley,0.11478261,2024-12-04 21:00
Wood,0.032178,2024-12-04 21:00
Stone,0.103338,2024-12-04 21:00
Iron,0.55125,2024-12-04 21:00
Gold,1.9,2024-12-04 21:00
Egg,0.0604636,2024-12-04 21:00
Honey,0.16644,2024-12-04 21:00
Crimstone,4.1,2024-12-04 21:00
Leather,0.2329,2024-12-04 21:00
Wool,0.026,2024-12-04 21:00
Merino Wool,0.2722,2024-12-04 21:00
Feather,0.006,2024-12-04 21:00
Milk,0.41616667,2024-12-04 21:00
Goblin Emblem,0.096,2024-12-04 21:00
Bumpkin Emblem,0.118,2024-12-04 21:00
Sunflorian Emblem,0.12,2024-12-04 21:00
Nightshade Emblem,0.0825,2024-12-04 21:00
Sunflower,0.0011995,2024-12-04 21:15
Potato,0.00199,2024-12-04 21:15
Pumpkin,0.00199,2024-12-04 21:15
Carrot,0.0053693,2024-12-04 21:15
Cabbage,0.0057925,2024-12-04 21:15
Beetroot,0.01449933,2024-12-04 21:15
Cauliflower,0.0172,2024-12-04 21:15
Parsnip,0.02,2024-12-04 21:15
Radish,0.059475,2024-12-04 21:15
Wheat,0.073992,2024-12-04 21:15
Kale,0.08612769,2024-12-04 21:15
Apple,0.0949,2024-12-04 21:15
Blueberry,0.04264,2024-12-04 21:15
Orange,0.08138,2024-12-04 21:15
Eggplant,0.0212,2024-12-04 21:15
Corn,0.035292,2024-12-04 21:15
Banana,0.064275,2024-12-04 21:15
Soybean,0.006,2024-12-04 21:15
Grape,0.68397,2024-12-04 21:15
Rice,0.8087875,2024-12-04 21:15
Olive,1.03066,2024-12-04 21:15
Tomato,0.01382,2024-12-04 21:15
Lemon,0.02168,2024-12-04 21:15
Barley,0.11490882,2024-12-04 21:15
Wood,0.03218,2024-12-04 21:15
Stone,0.10333551,2024-12-04 21:15
Iron,0.55150833,2024-12-04 21:15
Gold,1.9,2024-12-04 21:15
Egg,0.0604635,2024-12-04 21:15
Honey,0.16641,2024-12-04 21:15
Crimstone,4.08,2024-12-04 21:15
Leather,0.231,2024-12-04 21:15
Wool,0.026,2024-12-04 21:15
Merino Wool,0.2722,2024-12-04 21:15
Feather,0.0059,2024-12-04 21:15
Milk,0.417,2024-12-04 21:15
Goblin Emblem,0.096,2024-12-04 21:15
Bumpkin Emblem,0.118,2024-12-04 21:15
Sunflorian Emblem,0.12,2024-12-04 21:15
Nightshade Emblem,0.0825,2024-12-04 21:15
Sunflower,0.00119947,2024-12-04 21:45
Potato,0.00199,2024-12-04 21:45
Pumpkin,0.00199,2024-12-04 21:45
Carrot,0.0053693,2024-12-04 21:45
Cabbage,0.00579,2024-12-04 21:45
Beetroot,0.0145,2024-12-04 21:45
Cauliflower,0.0172,2024-12-04 21:45
Parsnip,0.02,2024-12-04 21:45
Radish,0.0637275,2024-12-04 21:45
Wheat,0.07799692,2024-12-04 21:45
Kale,0.08612667,2024-12-04 21:45
Apple,0.0949,2024-12-04 21:45
Blueberry,0.04264,2024-12-04 21:45
Orange,0.082956,2024-12-04 21:45
Eggplant,0.0212,2024-12-04 21:45
Corn,0.035292,2024-12-04 21:45
Banana,0.064275,2024-12-04 21:45
Soybean,0.006,2024-12-04 21:45
Grape,0.68396,2024-12-04 21:45
Rice,0.80211,2024-12-04 21:45
Olive,1.03066,2024-12-04 21:45
Tomato,0.01382,2024-12-04 21:45
Lemon,0.02166,2024-12-04 21:45
Barley,0.1149,2024-12-04 21:45
Wood,0.032,2024-12-04 21:45
Stone,0.103334,2024-12-04 21:45
Iron,0.5515,2024-12-04 21:45
Gold,1.93333333,2024-12-04 21:45
Egg,0.0604636,2024-12-04 21:45
Honey,0.16647,2024-12-04 21:45
Crimstone,4.02,2024-12-04 21:45
Leather,0.231,2024-12-04 21:45
Wool,0.026,2024-12-04 21:45
Merino Wool,0.2702,2024-12-04 21:45
Feather,0.0059,2024-12-04 21:45
Milk,0.411,2024-12-04 21:45
Goblin Emblem,0.096,2024-12-04 21:45
Bumpkin Emblem,0.118,2024-12-04 21:45
Sunflorian Emblem,0.12,2024-12-04 21:45
Nightshade Emblem,0.0825,2024-12-04 21:45
Sunflower,0.0011995,2024-12-04 22:00
Potato,0.00199,2024-12-04 22:00
Pumpkin,0.00199,2024-12-04 22:00
Carrot,0.0053693,2024-12-04 22:00
Cabbage,0.00579,2024-12-04 22:00
Beetroot,0.01419983,2024-12-04 22:00
Cauliflower,0.0172,2024-12-04 22:00
Parsnip,0.02,2024-12-04 22:00
Radish,0.0637275,2024-12-04 22:00
Wheat,0.07799692,2024-12-04 22:00
Kale,0.08536585,2024-12-04 22:00
Apple,0.09259259,2024-12-04 22:00
Blueberry,0.04264,2024-12-04 22:00
Orange,0.082956,2024-12-04 22:00
Eggplant,0.021199,2024-12-04 22:00
Corn,0.035292,2024-12-04 22:00
Banana,0.05769231,2024-12-04 22:00
Soybean,0.006,2024-12-04 22:00
Grape,0.68394,2024-12-04 22:00
Rice,0.80211,2024-12-04 22:00
Olive,1.03066,2024-12-04 22:00
Tomato,0.01382,2024-12-04 22:00
Lemon,0.02166,2024-12-04 22:00
Barley,0.111996,2024-12-04 22:00
Wood,0.032,2024-12-04 22:00
Stone,0.103334,2024-12-04 22:00
Iron,0.55149,2024-12-04 22:00
Gold,1.9333,2024-12-04 22:00
Egg,0.060461,2024-12-04 22:00
Honey,0.17620667,2024-12-04 22:00
Crimstone,4.01996,2024-12-04 22:00
Leather,0.22944444,2024-12-04 22:00
Wool,0.026,2024-12-04 22:00
Merino Wool,0.2702,2024-12-04 22:00
Feather,0.0059,2024-12-04 22:00
Milk,0.39998333,2024-12-04 22:00
Goblin Emblem,0.096,2024-12-04 22:00
Bumpkin Emblem,0.118,2024-12-04 22:00
Sunflorian Emblem,0.12,2024-12-04 22:00
Nightshade Emblem,0.0825,2024-12-04 22:00
Sunflower,0.0011994,2024-12-04 22:30
Potato,0.001995,2024-12-04 22:30
Pumpkin,0.00199,2024-12-04 22:30
Carrot,0.005369,2024-12-04 22:30
Cabbage,0.00579233,2024-12-04 22:30
Beetroot,0.0144985,2024-12-04 22:30
Cauliflower,0.0172,2024-12-04 22:30
Parsnip,0.02,2024-12-04 22:30
Radish,0.06372867,2024-12-04 22:30
Wheat,0.07853333,2024-12-04 22:30
Kale,0.08586375,2024-12-04 22:30
Apple,0.09258,2024-12-04 22:30
Blueberry,0.04262,2024-12-04 22:30
Orange,0.08295,2024-12-04 22:30
Eggplant,0.021195,2024-12-04 22:30
Corn,0.03528333,2024-12-04 22:30
Banana,0.06426,2024-12-04 22:30
Soybean,0.006598,2024-12-04 22:30
Grape,0.68394,2024-12-04 22:30
Rice,0.80211,2024-12-04 22:30
Olive,1.03065556,2024-12-04 22:30
Tomato,0.01382963,2024-12-04 22:30
Lemon,0.02167714,2024-12-04 22:30
Barley,0.111997,2024-12-04 22:30
Wood,0.0317268,2024-12-04 22:30
Stone,0.103334,2024-12-04 22:30
Iron,0.558,2024-12-04 22:30
Gold,1.93316667,2024-12-04 22:30
Egg,0.060461,2024-12-04 22:30
Honey,0.17608,2024-12-04 22:30
Crimstone,4.0199,2024-12-04 22:30
Leather,0.22944,2024-12-04 22:30
Wool,0.026,2024-12-04 22:30
Merino Wool,0.2702,2024-12-04 22:30
Feather,0.0059,2024-12-04 22:30
Milk,0.411,2024-12-04 22:30
Goblin Emblem,0.096,2024-12-04 22:30
Bumpkin Emblem,0.118,2024-12-04 22:30
Sunflorian Emblem,0.12,2024-12-04 22:30
Nightshade Emblem,0.0825,2024-12-04 22:30
Sunflower,0.00119945,2024-12-04 22:45
Potato,0.001995,2024-12-04 22:45
Pumpkin,0.00199,2024-12-04 22:45
Carrot,0.005369,2024-12-04 22:45
Cabbage,0.00579233,2024-12-04 22:45
Beetroot,0.014499,2024-12-04 22:45
Cauliflower,0.0172,2024-12-04 22:45
Parsnip,0.02,2024-12-04 22:45
Radish,0.06372867,2024-12-04 22:45
Wheat,0.07853111,2024-12-04 22:45
Kale,0.08586375,2024-12-04 22:45
Apple,0.09246667,2024-12-04 22:45
Blueberry,0.04260909,2024-12-04 22:45
Orange,0.0829381,2024-12-04 22:45
Eggplant,0.021199,2024-12-04 22:45
Corn,0.03528333,2024-12-04 22:45
Banana,0.064245,2024-12-04 22:45
Soybean,0.006598,2024-12-04 22:45
Grape,0.68394,2024-12-04 22:45
Rice,0.80208,2024-12-04 22:45
Olive,1.030655,2024-12-04 22:45
Tomato,0.01382963,2024-12-04 22:45
Lemon,0.0216768,2024-12-04 22:45
Barley,0.11,2024-12-04 22:45
Wood,0.03128571,2024-12-04 22:45
Stone,0.10332941,2024-12-04 22:45
Iron,0.55794,2024-12-04 22:45
Gold,1.93316667,2024-12-04 22:45
Egg,0.060462,2024-12-04 22:45
Honey,0.17608,2024-12-04 22:45
Crimstone,4.01988,2024-12-04 22:45
Leather,0.22944,2024-12-04 22:45
Wool,0.026,2024-12-04 22:45
Merino Wool,0.2702,2024-12-04 22:45
Feather,0.0059,2024-12-04 22:45
Milk,0.411,2024-12-04 22:45
Goblin Emblem,0.096,2024-12-04 22:45
Bumpkin Emblem,0.118,2024-12-04 22:45
Sunflorian Emblem,0.12,2024-12-04 22:45
Nightshade Emblem,0.0825,2024-12-04 22:45
Sunflower,0.00117475,2024-12-04 23:00
Potato,0.001995,2024-12-04 23:00
Pumpkin,0.00199,2024-12-04 23:00
Carrot,0.0053688,2024-12-04 23:00
Cabbage,0.005792,2024-12-04 23:00
Beetroot,0.014499,2024-12-04 23:00
Cauliflower,0.0172,2024-12-04 23:00
Parsnip,0.02,2024-12-04 23:00
Radish,0.06372867,2024-12-04 23:00
Wheat,0.078528,2024-12-04 23:00
Kale,0.08586375,2024-12-04 23:00
Apple,0.09245385,2024-12-04 23:00
Blueberry,0.04260714,2024-12-04 23:00
Orange,0.08292,2024-12-04 23:00
Eggplant,0.021199,2024-12-04 23:00
Corn,0.03529176,2024-12-04 23:00
Banana,0.064275,2024-12-04 23:00
Soybean,0.00645,2024-12-04 23:00
Grape,0.68394,2024-12-04 23:00
Rice,0.8,2024-12-04 23:00
Olive,1.030655,2024-12-04 23:00
Tomato,0.01333333,2024-12-04 23:00
Lemon,0.02167619,2024-12-04 23:00
Barley,0.1,2024-12-04 23:00
Wood,0.03138,2024-12-04 23:00
Stone,0.10332,2024-12-04 23:00
Iron,0.55101765,2024-12-04 23:00
Gold,1.93316667,2024-12-04 23:00
Egg,0.060461,2024-12-04 23:00
Honey,0.17608,2024-12-04 23:00
Crimstone,4.0198,2024-12-04 23:00
Leather,0.22944,2024-12-04 23:00
Wool,0.026,2024-12-04 23:00
Merino Wool,0.2702,2024-12-04 23:00
Feather,0.0059,2024-12-04 23:00
Milk,0.411,2024-12-04 23:00
Goblin Emblem,0.096,2024-12-04 23:00
Bumpkin Emblem,0.118,2024-12-04 23:00
Sunflorian Emblem,0.12,2024-12-04 23:00
Nightshade Emblem,0.0825,2024-12-04 23:00
Sunflower,0.001,2024-12-04 23:30
Potato,0.001995,2024-12-04 23:30
Pumpkin,0.00199,2024-12-04 23:30
Carrot,0.0053685,2024-12-04 23:30
Cabbage,0.00579892,2024-12-04 23:30
Beetroot,0.014499,2024-12-04 23:30
Cauliflower,0.0172,2024-12-04 23:30
Parsnip,0.02,2024-12-04 23:30
